source,source_id,name_vi,name_en,category,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated
NIN,VPF-000337,Phồng tôm chiên,Fried prawn crackers,"Các món bánh, kẹo",104.0,2.6,11.6,42.4,0.0,0.0,0.0,0.0,0.0,0.0,796.0,0.0,0.0,0.0,Fried prawn crackers,Phồng tôm chiên,1,canonical_nin,1.0,fried prawn crackers,False
NIN,VPF-000336,Bánh xèo,Vietnamese sizzling pancake,"Các món bánh, kẹo",306.0,20.7,2.9,49.5,4.2,8.7,0.0,0.0,0.0,0.0,411.9,15.6,0.0,0.0,Vietnamese sizzling pancake,Bánh xèo,1,canonical_nin,1.0,vietnamese sizzling pancake,False
NIN,VPF-000335,Bánh tiêu,Vietnamese hollow fried dough,"Các món bánh, kẹo",234.0,3.4,13.9,23.8,0.0,0.4,0.2,0.0,0.0,0.0,40.3,0.0,0.0,0.0,Vietnamese hollow fried dough,Bánh tiêu,1,canonical_nin,1.0,vietnamese hollow fried dough,False
NIN,VPF-000334,Bánh rán nhân đỗ,Fried dough balls with mung bean filling,"Các món bánh, kẹo",192.0,3.3,10.2,21.9,0.0,1.8,0.2,0.0,0.0,0.0,61.8,0.0,0.0,0.0,Fried dough balls with mung bean filling,Bánh rán nhân đỗ,1,canonical_nin,1.0,fried dough balls with mung bean filling,False
NIN,VPF-000333,Bánh rán mặn,Savory fried dough balls,"Các món bánh, kẹo",207.0,4.2,11.1,22.6,0.2,0.6,0.8,0.0,0.0,0.0,542.4,6.0,0.0,0.0,Savory fried dough balls,Bánh rán mặn,1,canonical_nin,1.0,savory fried dough balls,False
NIN,VPF-000332,Bánh rán đường,Sugar-coated fried dough balls,"Các món bánh, kẹo",252.0,3.3,10.2,36.7,0.0,1.8,0.2,0.0,0.0,0.0,61.9,0.0,0.0,0.0,Sugar-coated fried dough balls,Bánh rán đường,1,canonical_nin,1.0,sugar-coated fried dough balls,False
NIN,VPF-000331,Bánh gối,Vietnamese pillow cake,"Các món bánh, kẹo",196.0,5.8,13.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnamese pillow cake,Bánh gối,1,canonical_nin,1.0,vietnamese pillow cake,False
NIN,VPF-000330,Bánh chuối,Banana cake,"Các món bánh, kẹo",198.0,39.3,2.4,10.2,0.0,22.5,22.5,0.0,0.0,0.0,0.6,0.6,0.0,0.0,Banana cake,Bánh chuối,1,canonical_nin,1.0,banana cake,False
NIN,VPF-000329,Bánh trứng Custas,Custas egg cake,"Các món bánh, kẹo",117.0,1.0,6.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,Custas egg cake,Bánh trứng Custas,1,canonical_nin,1.0,custas egg cake,False
NIN,VPF-000328,Bánh quy tròn nhân kem Ritz,Ritz cream sandwich crackers,"Các món bánh, kẹo",140.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,Ritz cream sandwich crackers,Bánh quy tròn nhân kem Ritz,1,canonical_nin,1.0,ritz cream sandwich crackers,False
NIN,VPF-000327,Bánh quy,Biscuits,"Các món bánh, kẹo",130.0,3.0,1.6,26.0,6.7,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biscuits,Bánh quy,1,canonical_nin,1.0,biscuits,False
NIN,VPF-000326,Bánh quế,Wafer rolls,"Các món bánh, kẹo",28.0,0.5,0.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,Wafer rolls,Bánh quế,1,canonical_nin,1.0,wafer rolls,False
NIN,VPF-000325,Bánh nướng trứng đậu xanh,Baked mooncake with mung bean and egg yolk,"Các món bánh, kẹo",648.0,19.5,27.5,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baked mooncake with mung bean and egg yolk,Bánh nướng trứng đậu xanh,1,canonical_nin,1.0,baked mooncake with mung bean and egg yolk,False
NIN,VPF-000324,Bánh nướng thập cẩm,Mixed baked mooncake,"Các món bánh, kẹo",706.0,18.0,31.5,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed baked mooncake,Bánh nướng thập cẩm,1,canonical_nin,1.0,mixed baked mooncake,False
NIN,VPF-000323,Bánh ngũ cốc cao năng lượng,High-energy cereal bars,"Các món bánh, kẹo",110.0,3.0,5.0,16.0,250.0,0.0,13.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,High-energy cereal bars,Bánh ngũ cốc cao năng lượng,1,canonical_nin,1.0,high-energy cereal bars,False
NIN,VPF-000322,Bánh kem xốp,Wafer rolls,"Các món bánh, kẹo",109.0,13.4,4.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wafer rolls,Bánh kem xốp,1,canonical_nin,1.0,wafer rolls,False
NIN,VPF-000321,Bánh gấu,Bear-shaped biscuits,"Các món bánh, kẹo",157.0,2.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,Bear-shaped biscuits,Bánh gấu,1,canonical_nin,1.0,bear-shaped biscuits,False
NIN,VPF-000320,Bánh gạo,Rice crackers,"Các món bánh, kẹo",76.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.6,0.0,0.0,0.0,Rice crackers,Bánh gạo,1,canonical_nin,1.0,rice crackers,False
NIN,VPF-000319,Bánh đa vừng trắng,White sesame rice cracker,"Các món bánh, kẹo",124.0,3.9,1.1,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White sesame rice cracker,Bánh đa vừng trắng,1,canonical_nin,1.0,white sesame rice cracker,False
NIN,VPF-000318,Bánh đa vừng đen,Black sesame rice cracker,"Các món bánh, kẹo",156.0,5.0,1.4,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black sesame rice cracker,Bánh đa vừng đen,1,canonical_nin,1.0,black sesame rice cracker,False
NIN,VPF-000317,Bánh đậu xanh,Mung bean cake,"Các món bánh, kẹo",113.0,3.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mung bean cake,Bánh đậu xanh,1,canonical_nin,1.0,mung bean cake,False
NIN,VPF-000316,Bánh dẻo trứng đậu xanh,Snow skin mooncake with mung bean and egg yolk,"Các món bánh, kẹo",648.0,19.5,27.5,80.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Snow skin mooncake with mung bean and egg yolk,Bánh dẻo trứng đậu xanh,1,canonical_nin,1.0,snow skin mooncake with mung bean and egg yolk,False
NIN,VPF-000315,Bánh dẻo thập cẩm,Mixed snow skin mooncake,"Các món bánh, kẹo",566.0,16.3,6.6,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed snow skin mooncake,Bánh dẻo thập cẩm,1,canonical_nin,1.0,mixed snow skin mooncake,False
NIN,VPF-000314,Bánh Chocopie,Choco Pie,"Các món bánh, kẹo",140.0,2.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,0.0,0.0,Choco Pie,Bánh Chocopie,1,canonical_nin,1.0,choco pie,False
NIN,VPF-000313,Bánh bông lan,Sponge cak,"Các món bánh, kẹo",117.0,1.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,Sponge cak,Bánh bông lan,1,canonical_nin,1.0,sponge cak,False
NIN,VPF-000312,Bánh mỳ sốt vang,Baguette with beef stew,"Các món bánh, kẹo",382.0,19.3,12.6,41.6,1.6,2716.0,47.9,0.0,0.0,0.0,464.6,47.0,0.0,0.0,Baguette with beef stew,Bánh mỳ sốt vang,1,canonical_nin,1.0,baguette with beef stew,False
NIN,VPF-000311,Bánh mỳ ruốc,Baguette with pork floss,"Các món bánh, kẹo",129.0,3.0,2.0,20.4,60.0,0.9,0.1,0.0,0.0,0.0,12.6,0.6,0.0,0.0,Baguette with pork floss,Bánh mỳ ruốc,1,canonical_nin,1.0,baguette with pork floss,False
NIN,VPF-000310,Bánh mỳ pate,Baguette with pate,"Các món bánh, kẹo",361.0,19.3,14.8,37.5,2.0,138.0,5.8,0.0,0.0,0.0,284.0,34.0,0.0,0.0,Baguette with pate,Bánh mỳ pate,1,canonical_nin,1.0,baguette with pate,False
NIN,VPF-000309,Bánh mỳ ốp la,Baguette with fried egg,"Các món bánh, kẹo",428.0,16.5,21.7,41.5,700.0,0.0,0.0,0.0,0.0,0.0,199.2,244.4,0.0,0.0,Baguette with fried egg,Bánh mỳ ốp la,1,canonical_nin,1.0,baguette with fried egg,False
NIN,VPF-000308,Bánh mỳ ngọt (Kinh Đô),Sweet bread (Kinh Do),"Các món bánh, kẹo",239.0,0.0,10.9,29.8,0.0,0.0,0.0,0.0,0.0,0.0,117.6,0.0,0.0,0.0,Sweet bread (Kinh Do),Bánh mỳ ngọt (Kinh Đô),1,canonical_nin,1.0,sweet bread (kinh do),False
NIN,VPF-000307,BÁNH MỲ KẸP THẬP CẨM,Vietnamese baguette with assorted fillings,"Các món bánh, kẹo",558.0,23.8,38.7,28.4,4.0,92.4,4.1,0.0,0.0,0.0,880.4,24.0,0.0,0.0,Vietnamese baguette with assorted fillings,BÁNH MỲ KẸP THẬP CẨM,1,canonical_nin,1.0,vietnamese baguette with assorted fillings,False
NIN,VPF-000306,Bánh mỳ kẹp chả,Vietnamese baguette with pork sausage,"Các món bánh, kẹo",391.0,14.1,22.0,34.3,0.0,12.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,0.0,Vietnamese baguette with pork sausage,Bánh mỳ kẹp chả,1,canonical_nin,1.0,vietnamese baguette with pork sausage,False
NIN,VPF-000305,Bánh mỳ hot-dog nhân xúc xích,Hot dog bread with sausage,"Các món bánh, kẹo",332.0,12.1,16.3,34.4,0.0,1050.0,15.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,Hot dog bread with sausage,Bánh mỳ hot-dog nhân xúc xích,1,canonical_nin,1.0,hot dog bread with sausage,False
NIN,VPF-000304,Bánh mỳ que Hải Phòng,Hai Phong stick bread,"Các món bánh, kẹo",55.0,1.7,0.2,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hai Phong stick bread,Bánh mỳ que Hải Phòng,1,canonical_nin,1.0,hai phong stick bread,False
NIN,VPF-000303,Bánh mỳ vuông,Square bread,"Các món bánh, kẹo",95.0,3.0,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Square bread,Bánh mỳ vuông,1,canonical_nin,1.0,square bread,False
NIN,VPF-000302,Bánh xu xê,Sweet cassava cake,"Các món bánh, kẹo",110.0,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweet cassava cake,Bánh xu xê,1,canonical_nin,1.0,sweet cassava cake,False
NIN,VPF-000301,Bánh trôi,Sweet glutinous rice balls,"Các món bánh, kẹo",473.0,8.6,2.5,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Sweet glutinous rice balls,Bánh trôi,1,canonical_nin,1.0,sweet glutinous rice balls,False
NIN,VPF-000300,Bánh tẻ,Steamed rice cake,"Các món bánh, kẹo",251.0,3.9,5.2,47.0,0.0,2.3,1.5,0.0,0.0,0.0,2.4,0.0,0.0,0.0,Steamed rice cake,Bánh tẻ,1,canonical_nin,1.0,steamed rice cake,False
NIN,VPF-000299,Bánh nếp,Sticky rice cake,"Các món bánh, kẹo",576.0,16.3,8.0,109.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,Sticky rice cake,Bánh nếp,1,canonical_nin,1.0,sticky rice cake,False
NIN,VPF-000298,Bánh giò,Steamed pork rice cake,"Các món bánh, kẹo",437.0,5.13,33.6,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steamed pork rice cake,Bánh giò,1,canonical_nin,1.0,steamed pork rice cake,False
NIN,VPF-000297,Bánh gai,Black sticky rice cake,"Các món bánh, kẹo",361.0,9.3,4.2,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Black sticky rice cake,Bánh gai,1,canonical_nin,1.0,black sticky rice cake,False
NIN,VPF-000296,Bánh đúc,Steamed rice flour cake,"Các món bánh, kẹo",110.0,2.7,2.7,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steamed rice flour cake,Bánh đúc,1,canonical_nin,1.0,steamed rice flour cake,False
NIN,VPF-000295,Bánh dày nhân đậu loại nhỏ,mall sticky rice cake with mung bean filling,"Các món bánh, kẹo",50.0,1.8,0.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mall sticky rice cake with mung bean filling,Bánh dày nhân đậu loại nhỏ,1,canonical_nin,1.0,mall sticky rice cake with mung bean filling,False
NIN,VPF-000294,Bánh cuốn trứng + chả,Steamed rice rolls with egg and pork sausage,"Các món bánh, kẹo",354.0,18.0,22.5,20.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steamed rice rolls with egg and pork sausage,Bánh cuốn trứng + chả,1,canonical_nin,1.0,steamed rice rolls with egg and pork sausage,False
NIN,VPF-000293,Bánh cuốn thịt,Steamed rice rolls with pork,"Các món bánh, kẹo",440.0,16.7,18.5,51.5,7.6,1.9,1.9,0.0,0.0,0.0,45.8,45.3,0.0,0.0,Steamed rice rolls with pork,Bánh cuốn thịt,1,canonical_nin,1.0,steamed rice rolls with pork,False
NIN,VPF-000292,Bánh cuốn chả,Steamed rice rolls with pork sausage,"Các món bánh, kẹo",353.0,10.1,19.4,34.3,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,0.0,0.0,0.0,Steamed rice rolls with pork sausage,Bánh cuốn chả,1,canonical_nin,1.0,steamed rice rolls with pork sausage,False
NIN,VPF-000291,Bánh cốm,Green rice cake,"Các món bánh, kẹo",168.0,2.9,0.3,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green rice cake,Bánh cốm,1,canonical_nin,1.0,green rice cake,False
NIN,VPF-000290,Bánh chưng cỡ vừa,Medium-sized square sticky rice cake,"Các món bánh, kẹo",204.0,4.7,5.6,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium-sized square sticky rice cake,Bánh chưng cỡ vừa,1,canonical_nin,1.0,medium-sized square sticky rice cake,False
NIN,VPF-000289,Bánh chay,Sweet rice dumplings,"Các món bánh, kẹo",349.0,7.7,1.4,76.5,0.0,5.0,0.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Sweet rice dumplings,Bánh chay,1,canonical_nin,1.0,sweet rice dumplings,False
NIN,VPF-000288,Bánh bột lọc,Clear shrimp and pork dumplings,"Các món bánh, kẹo",298.0,14.9,5.5,47.3,7.1,0.0,0.0,0.0,0.0,0.0,206.6,98.4,0.0,0.0,Clear shrimp and pork dumplings,Bánh bột lọc,1,canonical_nin,1.0,clear shrimp and pork dumplings,False
NIN,VPF-000287,Bánh bao nhân thịt,Steamed bun with pork filling,"Các món bánh, kẹo",409.0,11.4,0.9,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steamed bun with pork filling,Bánh bao nhân thịt,1,canonical_nin,1.0,steamed bun with pork filling,False
NIN,VPF-000286,Bánh bao chay,Vegetarian steamed bun,"Các món bánh, kẹo",33.0,0.9,0.1,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegetarian steamed bun,Bánh bao chay,1,canonical_nin,1.0,vegetarian steamed bun,False
NIN,VPF-000285,Lẩu thập cẩm,Mixed hot pot,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",2605.0,197.2,119.6,194.0,259.5,23786.8,185.0,0.0,0.0,0.0,6365.0,2995.0,0.0,0.0,Mixed hot pot,Lẩu thập cẩm,1,canonical_nin,1.0,mixed hot pot,False
NIN,VPF-000284,Lẩu hải sản,Seafood hot pot,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",666.0,86.0,18.0,38.0,1257.0,33665.0,333.0,0.0,0.0,0.0,5502.0,532.0,0.0,0.0,Seafood hot pot,Lẩu hải sản,1,canonical_nin,1.0,seafood hot pot,False
NIN,VPF-000283,Lẩu gà,Chicken hot pot,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",1388.0,109.1,74.9,69.1,143.2,607.0,128.4,0.0,0.0,0.0,5390.0,29304.0,0.0,0.0,Chicken hot pot,Lẩu gà,1,canonical_nin,1.0,chicken hot pot,False
NIN,VPF-000282,Lẩu ếch,Frog hot pot,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",1643.0,144.6,41.5,179.1,302.3,672.0,302.3,0.0,0.0,0.0,5183.0,25000.0,0.0,0.0,Frog hot pot,Lẩu ếch,1,canonical_nin,1.0,frog hot pot,False
NIN,VPF-000281,"Lẩu cua, thịt bò",Crab and beef hot pot,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",1584.0,178.0,85.0,27.0,735.0,19452.0,232.0,0.0,0.0,0.0,2084.0,35282.0,0.0,0.0,Crab and beef hot pot,"Lẩu cua, thịt bò",1,canonical_nin,1.0,crab and beef hot pot,False
NIN,VPF-000280,Phở vịt quay,Roast duck pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",592.0,22.0,15.9,90.4,197.1,55.5,3.2,0.0,0.0,0.0,396.8,55.5,0.0,0.0,Roast duck pho,Phở vịt quay,1,canonical_nin,1.0,roast duck pho,False
NIN,VPF-000279,Phở xào tim cật,Stir-fried pho with chicken heart and gizzard,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",485.0,18.3,12.1,76.0,69.0,2934.0,29.0,0.0,0.0,0.0,751.2,159.3,0.0,0.0,Stir-fried pho with chicken heart and gizzard,Phở xào tim cật,1,canonical_nin,1.0,stir-fried pho with chicken heart and gizzard,False
NIN,VPF-000278,Phở gà bình dân,Affordable chicken pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",343.0,15.2,9.5,49.0,60.0,274.0,14.0,0.0,0.0,0.0,1627.0,40.0,0.0,0.0,Affordable chicken pho,Phở gà bình dân,1,canonical_nin,1.0,affordable chicken pho,False
NIN,VPF-000277,Phở gà 24h,Chicken pho slow-cooked 24h,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",356.0,19.0,12.2,42.6,84.0,608.0,10.0,0.0,0.0,0.0,1664.0,55.0,0.0,0.0,Chicken pho slow-cooked 24h,Phở gà 24h,1,canonical_nin,1.0,chicken pho slow-cooked 24h,False
NIN,VPF-000276,Phở cuốn,Pho rolls,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",47.0,2.2,1.3,6.8,0.0,42.0,1.0,0.0,0.0,0.0,124.0,3.0,0.0,0.0,Pho rolls,Phở cuốn,1,canonical_nin,1.0,pho rolls,False
NIN,VPF-000275,Phở bò xào,Stir-fried beef pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",517.0,19.8,12.0,85.2,6.0,4300.0,43.0,0.0,0.0,0.0,1032.0,20.0,0.0,0.0,Stir-fried beef pho,Phở bò xào,1,canonical_nin,1.0,stir-fried beef pho,False
NIN,VPF-000274,Phở bò tái lăn,Stir-fried rare beef pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",620.0,45.6,16.8,71.7,0.0,959.0,44.0,0.0,0.0,0.0,1440.0,72.0,0.0,0.0,Stir-fried rare beef pho,Phở bò tái lăn,1,canonical_nin,1.0,stir-fried rare beef pho,False
NIN,VPF-000273,Phở bò tái bình dân,Affordable rare beef pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",276.0,13.4,4.6,45.3,0.0,110.0,5.0,0.0,0.0,0.0,1315.0,20.0,0.0,0.0,Affordable rare beef pho,Phở bò tái bình dân,1,canonical_nin,1.0,affordable rare beef pho,False
NIN,VPF-000272,Phở bò tái 24h,Rare beef pho slow-cooked 24h,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",314.0,18.7,5.5,47.4,0.0,0.0,9.0,0.0,0.0,0.0,1336.0,29.0,0.0,0.0,Rare beef pho slow-cooked 24h,Phở bò tái 24h,1,canonical_nin,1.0,rare beef pho slow-cooked 24h,False
NIN,VPF-000271,Phở bò sốt vang,Beef pho with red wine sauce,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",483.0,37.7,10.7,59.1,18.0,411.0,20.0,0.0,0.0,0.0,1835.0,65.0,0.0,0.0,Beef pho with red wine sauce,Phở bò sốt vang,1,canonical_nin,1.0,beef pho with red wine sauce,False
NIN,VPF-000270,Phở bò chín bình dân,Affordable beef pho,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",291.0,16.1,5.1,45.3,0.0,110.0,5.0,0.0,0.0,0.0,1326.0,25.0,0.0,0.0,Affordable beef pho,Phở bò chín bình dân,1,canonical_nin,1.0,affordable beef pho,False
NIN,VPF-000269,Phở bò chín 24h,Beef pho slow-cooked 24h,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",352.0,25.4,6.7,47.4,0.0,137.0,0.0,0.0,0.0,0.0,1518.0,42.0,0.0,0.0,Beef pho slow-cooked 24h,Phở bò chín 24h,1,canonical_nin,1.0,beef pho slow-cooked 24h,False
NIN,VPF-000268,Mỳ xào thập cẩm,Mixed stir-fried noodles,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",339.0,13.4,12.5,41.5,47.4,2503.9,27.2,0.0,0.0,0.0,697.7,2130.0,0.0,0.0,Mixed stir-fried noodles,Mỳ xào thập cẩm,1,canonical_nin,1.0,mixed stir-fried noodles,False
NIN,VPF-000267,Mỳ vịt tiềm,Braised duck noodle soup,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",656.0,34.1,28.3,81.2,351.0,3568.9,100.5,0.0,0.0,0.0,617.9,98.8,0.0,0.0,Braised duck noodle soup,Mỳ vịt tiềm,1,canonical_nin,1.0,braised duck noodle soup,False
NIN,VPF-000266,"Mỳ vằn thắn, sủi cảo","Wonton noodle soup, dumplings","Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",373.0,24.2,12.0,40.6,603.0,329.0,5.9,0.0,0.0,0.0,860.3,57.6,0.0,0.0,"Wonton noodle soup, dumplings","Mỳ vằn thắn, sủi cảo",1,canonical_nin,1.0,"wonton noodle soup, dumplings",False
NIN,VPF-000265,Mỳ thịt lợn,Pork noodle soup,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",445.0,17.6,20.8,46.8,1.0,0.0,0.0,0.0,0.0,0.0,1207.0,39.0,0.0,0.0,Pork noodle soup,Mỳ thịt lợn,1,canonical_nin,1.0,pork noodle soup,False
NIN,VPF-000264,Mỳ thịt bò,Beef noodle soup,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",422.0,16.6,18.5,47.4,0.0,1890.0,16.0,0.0,0.0,0.0,1209.0,18.0,0.0,0.0,Beef noodle soup,Mỳ thịt bò,1,canonical_nin,1.0,beef noodle soup,False
NIN,VPF-000263,Mỳ spaghetti thịt bò,Beef spaghetti,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",509.0,20.2,15.5,72.2,74.3,2029.2,34.4,0.0,0.0,0.0,837.4,89.2,0.0,0.0,Beef spaghetti,Mỳ spaghetti thịt bò,1,canonical_nin,1.0,beef spaghetti,False
NIN,VPF-000262,Mỳ spaghetti hải sản,Seafood spaghetti,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",340.0,14.2,12.0,42.0,10.0,17.0,13.0,0.0,0.0,0.0,459.0,89.0,0.0,0.0,Seafood spaghetti,Mỳ spaghetti hải sản,1,canonical_nin,1.0,seafood spaghetti,False
NIN,VPF-000261,Mỳ Quảng,Quang-style noodles,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",453.0,18.3,7.7,77.8,162.3,28.1,1.8,0.0,0.0,0.0,533.9,157.2,0.0,0.0,Quang-style noodles,Mỳ Quảng,1,canonical_nin,1.0,quang-style noodles,False
NIN,VPF-000260,Miến ngan,Glass noodle soup with duck,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",327.0,5.5,14.9,42.8,81.0,138.0,13.0,0.0,0.0,0.0,1449.0,26.0,0.0,0.0,Glass noodle soup with duck,Miến ngan,1,canonical_nin,1.0,glass noodle soup with duck,False
NIN,VPF-000259,Miến lươn xào,Stir-fried glass noodles with eel,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",442.0,21.7,21.1,41.3,1692.0,169.0,14.0,0.0,0.0,0.0,842.0,128.0,0.0,0.0,Stir-fried glass noodles with eel,Miến lươn xào,1,canonical_nin,1.0,stir-fried glass noodles with eel,False
NIN,VPF-000258,Miến lươn nước,Glass noodle soup with eel,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",255.0,11.8,8.5,39.5,828.0,140.0,11.0,0.0,0.0,0.0,1591.0,61.0,0.0,0.0,Glass noodle soup with eel,Miến lươn nước,1,canonical_nin,1.0,glass noodle soup with eel,False
NIN,VPF-000257,Miến gà,Glass noodle soup with chicken,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",300.0,9.5,9.0,45.4,54.0,0.0,2.0,0.0,0.0,0.0,1364.0,37.0,0.0,0.0,Glass noodle soup with chicken,Miến gà,1,canonical_nin,1.0,glass noodle soup with chicken,False
NIN,VPF-000256,Hủ tiếu xào hải sản,Stir-fried hu tieu noodles with seafood,"Bánh canh, bánh đa, bún, cháo, súp, hoành thánh, hủ tiếu, miến, mỳ, phở, lẩu",461.0,23.5,24.2,40.9,84.9,3831.8,27.6,0.0,0.0,0.0,793.9,180.0,0.0,0.0,Stir-fried hu tieu noodles with seafood,Hủ tiếu xào hải sản,1,canonical_nin,1.0,stir-fried hu tieu noodles with seafood,False
