alias_id,canonical_key,canonical_name_en,alias_text,alias_lang,alias_type,is_preferred,source,source_priority
ALIAS-001018,boiled farm chicken eggs,Boiled farm chicken eggs,trung ga cong nghiep luoc,vi,non_diacritic,False,NIN,1
ALIAS-001019,boiled quail eggs,Boiled quail eggs,trung chim cut luoc,vi,non_diacritic,False,NIN,1
ALIAS-001020,silken tofu dessert,Silken tofu dessert,tao pho,vi,non_diacritic,False,NIN,1
ALIAS-001021,yogurt with jackfruit,Yogurt with jackfruit,sua chua mit,vi,non_diacritic,False,NIN,1
ALIAS-001022,southern-style mixed sweet dessert,Southern-style mixed sweet dessert,che thung,vi,non_diacritic,False,NIN,1
ALIAS-001023,longan jelly dessert,Longan jelly dessert,che thach nhan,vi,non_diacritic,False,NIN,1
ALIAS-001024,lotus seed sweet dessert,Lotus seed sweet dessert,che sen,vi,non_diacritic,False,NIN,1
ALIAS-001025,thick mung bean sweet dessert,Thick mung bean sweet dessert,che kho,vi,non_diacritic,False,NIN,1
ALIAS-001026,lotus seed and longan sweet dessert,Lotus seed and longan sweet dessert,che hat sen long nhan,vi,non_diacritic,False,NIN,1
ALIAS-001027,mung bean sweet dessert,Mung bean sweet dessert,che do xanh,vi,non_diacritic,False,NIN,1
ALIAS-001028,green rice sweet dessert,Green rice sweet dessert,che com,vi,non_diacritic,False,NIN,1
ALIAS-001029,sweet glutinous rice dessert with ginger,Sweet glutinous rice dessert with ginger,che ba cot,vi,non_diacritic,False,NIN,1
ALIAS-001030,sticky rice with mung bean and fried shallots,Sticky rice with mung bean and fried shallots,xoi xeo,vi,non_diacritic,False,NIN,1
ALIAS-001031,corn sticky rice,Corn sticky rice,xoi ngo,vi,non_diacritic,False,NIN,1
ALIAS-001032,sticky rice with fried egg,Sticky rice with fried egg,xoi trung op la,vi,non_diacritic,False,NIN,1
ALIAS-001033,plain sticky rice (bowl-sized),Plain sticky rice (bowl-sized),xoi trang mieng bat,vi,non_diacritic,False,NIN,1
ALIAS-001034,sticky rice with pork,Sticky rice with pork,xoi thit,vi,non_diacritic,False,NIN,1
ALIAS-001035,cassava sticky rice,Cassava sticky rice,xoi san,vi,non_diacritic,False,NIN,1
ALIAS-001036,sticky rice with chinese sausage,Sticky rice with Chinese sausage,xoi lap xuong,vi,non_diacritic,False,NIN,1
ALIAS-001037,peanut sticky rice,Peanut sticky rice,xoi lac,vi,non_diacritic,False,NIN,1
ALIAS-001038,sticky rice with pork roll,Sticky rice with pork roll,xoi gio,vi,non_diacritic,False,NIN,1
ALIAS-001039,red sticky rice with gac fruit,Red sticky rice with gac fruit,xoi gac,vi,non_diacritic,False,NIN,1
ALIAS-001040,sticky rice with chicken,Sticky rice with chicken,xoi ga,vi,non_diacritic,False,NIN,1
ALIAS-001041,mung bean sticky rice,Mung bean sticky rice,xoi do xanh,vi,non_diacritic,False,NIN,1
ALIAS-001042,black bean sticky rice (bowl-sized),Black bean sticky rice (bowl-sized),xoi do den mieng bat,vi,non_diacritic,False,NIN,1
ALIAS-001043,coconut sticky rice,Coconut sticky rice,xoi dua,vi,non_diacritic,False,NIN,1
ALIAS-001044,sticky rice with pork sausage,Sticky rice with pork sausage,xoi cha,vi,non_diacritic,False,NIN,1
ALIAS-001045,sticky rice with mugwort rice balls,Sticky rice with mugwort rice balls,xoi banh khuc,vi,non_diacritic,False,NIN,1
ALIAS-001046,fruit jelly,Fruit jelly,thach trai cay,vi,non_diacritic,False,NIN,1
ALIAS-001047,chocolate bar,Chocolate bar,socola thanh,vi,non_diacritic,False,NIN,1
ALIAS-001048,chocolate ice cream,Chocolate ice cream,kem socola,vi,non_diacritic,False,NIN,1
ALIAS-001049,mung bean ice cream,Mung bean ice cream,kem dau xanh,vi,non_diacritic,False,NIN,1
ALIAS-001050,snack chips,Snack chips,bim bim,vi,non_diacritic,False,NIN,1
ALIAS-001051,milk candy,Milk candy,banh sua,vi,non_diacritic,False,NIN,1
ALIAS-001052,chocolate candy,Chocolate candy,keo so co la,vi,non_diacritic,False,NIN,1
ALIAS-001053,coconut candy,Coconut candy,keo dua,vi,non_diacritic,False,NIN,1
ALIAS-001054,coffee candy,Coffee candy,keo ca phe,vi,non_diacritic,False,NIN,1
ALIAS-001055,mint candy,Mint candy,keo bac ha,vi,non_diacritic,False,NIN,1
ALIAS-001056,fried prawn crackers,Fried prawn crackers,phong tom chien,vi,non_diacritic,False,NIN,1
ALIAS-001057,vietnamese sizzling pancake,Vietnamese sizzling pancake,banh xeo,vi,non_diacritic,False,NIN,1
ALIAS-001058,vietnamese hollow fried dough,Vietnamese hollow fried dough,banh tieu,vi,non_diacritic,False,NIN,1
ALIAS-001059,fried dough balls with mung bean filling,Fried dough balls with mung bean filling,banh ran nhan do,vi,non_diacritic,False,NIN,1
ALIAS-001060,savory fried dough balls,Savory fried dough balls,banh ran man,vi,non_diacritic,False,NIN,1
ALIAS-001061,sugar-coated fried dough balls,Sugar-coated fried dough balls,banh ran duong,vi,non_diacritic,False,NIN,1
ALIAS-001062,vietnamese pillow cake,Vietnamese pillow cake,banh goi,vi,non_diacritic,False,NIN,1
ALIAS-001063,banana cake,Banana cake,banh chuoi,vi,non_diacritic,False,NIN,1
ALIAS-001064,custas egg cake,Custas egg cake,banh trung custas,vi,non_diacritic,False,NIN,1
ALIAS-001065,ritz cream sandwich crackers,Ritz cream sandwich crackers,banh quy tron nhan kem ritz,vi,non_diacritic,False,NIN,1
ALIAS-001066,biscuits,Biscuits,banh quy,vi,non_diacritic,False,NIN,1
ALIAS-001067,wafer rolls,Wafer rolls,banh que,vi,non_diacritic,False,NIN,1
ALIAS-001068,baked mooncake with mung bean and egg yolk,Baked mooncake with mung bean and egg yolk,banh nuong trung dau xanh,vi,non_diacritic,False,NIN,1
ALIAS-001069,mixed baked mooncake,Mixed baked mooncake,banh nuong thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001070,high-energy cereal bars,High-energy cereal bars,banh ngu coc cao nang luong,vi,non_diacritic,False,NIN,1
ALIAS-001071,wafer rolls,Wafer rolls,banh kem xop,vi,non_diacritic,False,NIN,1
ALIAS-001072,bear-shaped biscuits,Bear-shaped biscuits,banh gau,vi,non_diacritic,False,NIN,1
ALIAS-001073,rice crackers,Rice crackers,banh gao,vi,non_diacritic,False,NIN,1
ALIAS-001074,white sesame rice cracker,White sesame rice cracker,banh da vung trang,vi,non_diacritic,False,NIN,1
ALIAS-001075,black sesame rice cracker,Black sesame rice cracker,banh da vung den,vi,non_diacritic,False,NIN,1
ALIAS-001076,mung bean cake,Mung bean cake,banh dau xanh,vi,non_diacritic,False,NIN,1
ALIAS-001077,snow skin mooncake with mung bean and egg yolk,Snow skin mooncake with mung bean and egg yolk,banh deo trung dau xanh,vi,non_diacritic,False,NIN,1
ALIAS-001078,mixed snow skin mooncake,Mixed snow skin mooncake,banh deo thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001079,choco pie,Choco Pie,banh chocopie,vi,non_diacritic,False,NIN,1
ALIAS-001080,sponge cak,Sponge cak,banh bong lan,vi,non_diacritic,False,NIN,1
ALIAS-001081,baguette with beef stew,Baguette with beef stew,banh my sot vang,vi,non_diacritic,False,NIN,1
ALIAS-001082,baguette with pork floss,Baguette with pork floss,banh my ruoc,vi,non_diacritic,False,NIN,1
ALIAS-001083,baguette with pate,Baguette with pate,banh my pate,vi,non_diacritic,False,NIN,1
ALIAS-001084,baguette with fried egg,Baguette with fried egg,banh my op la,vi,non_diacritic,False,NIN,1
ALIAS-001085,sweet bread (kinh do),Sweet bread (Kinh Do),banh my ngot (kinh do),vi,non_diacritic,False,NIN,1
ALIAS-001086,vietnamese baguette with assorted fillings,Vietnamese baguette with assorted fillings,banh my kep thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001087,vietnamese baguette with pork sausage,Vietnamese baguette with pork sausage,banh my kep cha,vi,non_diacritic,False,NIN,1
ALIAS-001088,hot dog bread with sausage,Hot dog bread with sausage,banh my hot-dog nhan xuc xich,vi,non_diacritic,False,NIN,1
ALIAS-001089,hai phong stick bread,Hai Phong stick bread,banh my que hai phong,vi,non_diacritic,False,NIN,1
ALIAS-001090,square bread,Square bread,banh my vuong,vi,non_diacritic,False,NIN,1
ALIAS-001091,sweet cassava cake,Sweet cassava cake,banh xu xe,vi,non_diacritic,False,NIN,1
ALIAS-001092,sweet glutinous rice balls,Sweet glutinous rice balls,banh troi,vi,non_diacritic,False,NIN,1
ALIAS-001093,steamed rice cake,Steamed rice cake,banh te,vi,non_diacritic,False,NIN,1
ALIAS-001094,sticky rice cake,Sticky rice cake,banh nep,vi,non_diacritic,False,NIN,1
ALIAS-001095,steamed pork rice cake,Steamed pork rice cake,banh gio,vi,non_diacritic,False,NIN,1
ALIAS-001096,black sticky rice cake,Black sticky rice cake,banh gai,vi,non_diacritic,False,NIN,1
ALIAS-001097,steamed rice flour cake,Steamed rice flour cake,banh duc,vi,non_diacritic,False,NIN,1
ALIAS-001098,mall sticky rice cake with mung bean filling,mall sticky rice cake with mung bean filling,banh day nhan dau loai nho,vi,non_diacritic,False,NIN,1
ALIAS-001099,steamed rice rolls with egg and pork sausage,Steamed rice rolls with egg and pork sausage,banh cuon trung + cha,vi,non_diacritic,False,NIN,1
ALIAS-001100,steamed rice rolls with pork,Steamed rice rolls with pork,banh cuon thit,vi,non_diacritic,False,NIN,1
ALIAS-001101,steamed rice rolls with pork sausage,Steamed rice rolls with pork sausage,banh cuon cha,vi,non_diacritic,False,NIN,1
ALIAS-001102,green rice cake,Green rice cake,banh com,vi,non_diacritic,False,NIN,1
ALIAS-001103,medium-sized square sticky rice cake,Medium-sized square sticky rice cake,banh chung co vua,vi,non_diacritic,False,NIN,1
ALIAS-001104,sweet rice dumplings,Sweet rice dumplings,banh chay,vi,non_diacritic,False,NIN,1
ALIAS-001105,clear shrimp and pork dumplings,Clear shrimp and pork dumplings,banh bot loc,vi,non_diacritic,False,NIN,1
ALIAS-001106,steamed bun with pork filling,Steamed bun with pork filling,banh bao nhan thit,vi,non_diacritic,False,NIN,1
ALIAS-001107,vegetarian steamed bun,Vegetarian steamed bun,banh bao chay,vi,non_diacritic,False,NIN,1
ALIAS-001108,mixed hot pot,Mixed hot pot,lau thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001109,seafood hot pot,Seafood hot pot,lau hai san,vi,non_diacritic,False,NIN,1
ALIAS-001110,chicken hot pot,Chicken hot pot,lau ga,vi,non_diacritic,False,NIN,1
ALIAS-001111,frog hot pot,Frog hot pot,lau ech,vi,non_diacritic,False,NIN,1
ALIAS-001112,crab and beef hot pot,Crab and beef hot pot,"lau cua, thit bo",vi,non_diacritic,False,NIN,1
ALIAS-001113,roast duck pho,Roast duck pho,pho vit quay,vi,non_diacritic,False,NIN,1
ALIAS-001114,stir-fried pho with chicken heart and gizzard,Stir-fried pho with chicken heart and gizzard,pho xao tim cat,vi,non_diacritic,False,NIN,1
ALIAS-001115,affordable chicken pho,Affordable chicken pho,pho ga binh dan,vi,non_diacritic,False,NIN,1
ALIAS-001116,chicken pho slow-cooked 24h,Chicken pho slow-cooked 24h,pho ga 24h,vi,non_diacritic,False,NIN,1
ALIAS-001117,pho rolls,Pho rolls,pho cuon,vi,non_diacritic,False,NIN,1
ALIAS-001118,stir-fried beef pho,Stir-fried beef pho,pho bo xao,vi,non_diacritic,False,NIN,1
ALIAS-001119,stir-fried rare beef pho,Stir-fried rare beef pho,pho bo tai lan,vi,non_diacritic,False,NIN,1
ALIAS-001120,affordable rare beef pho,Affordable rare beef pho,pho bo tai binh dan,vi,non_diacritic,False,NIN,1
ALIAS-001121,rare beef pho slow-cooked 24h,Rare beef pho slow-cooked 24h,pho bo tai 24h,vi,non_diacritic,False,NIN,1
ALIAS-001122,beef pho with red wine sauce,Beef pho with red wine sauce,pho bo sot vang,vi,non_diacritic,False,NIN,1
ALIAS-001123,affordable beef pho,Affordable beef pho,pho bo chin binh dan,vi,non_diacritic,False,NIN,1
ALIAS-001124,beef pho slow-cooked 24h,Beef pho slow-cooked 24h,pho bo chin 24h,vi,non_diacritic,False,NIN,1
ALIAS-001125,mixed stir-fried noodles,Mixed stir-fried noodles,my xao thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001126,braised duck noodle soup,Braised duck noodle soup,my vit tiem,vi,non_diacritic,False,NIN,1
ALIAS-001127,"wonton noodle soup, dumplings","Wonton noodle soup, dumplings","my van than, sui cao",vi,non_diacritic,False,NIN,1
ALIAS-001128,pork noodle soup,Pork noodle soup,my thit lon,vi,non_diacritic,False,NIN,1
ALIAS-001129,beef noodle soup,Beef noodle soup,my thit bo,vi,non_diacritic,False,NIN,1
ALIAS-001130,beef spaghetti,Beef spaghetti,my spaghetti thit bo,vi,non_diacritic,False,NIN,1
ALIAS-001131,seafood spaghetti,Seafood spaghetti,my spaghetti hai san,vi,non_diacritic,False,NIN,1
ALIAS-001132,quang-style noodles,Quang-style noodles,my quang,vi,non_diacritic,False,NIN,1
ALIAS-001133,glass noodle soup with duck,Glass noodle soup with duck,mien ngan,vi,non_diacritic,False,NIN,1
ALIAS-001134,stir-fried glass noodles with eel,Stir-fried glass noodles with eel,mien luon xao,vi,non_diacritic,False,NIN,1
ALIAS-001135,glass noodle soup with eel,Glass noodle soup with eel,mien luon nuoc,vi,non_diacritic,False,NIN,1
ALIAS-001136,glass noodle soup with chicken,Glass noodle soup with chicken,mien ga,vi,non_diacritic,False,NIN,1
ALIAS-001137,stir-fried hu tieu noodles with seafood,Stir-fried hu tieu noodles with seafood,hu tieu xao hai san,vi,non_diacritic,False,NIN,1
ALIAS-001138,hu tieu noodle soup,Hu tieu noodle soup,hu tieu nuoc,vi,non_diacritic,False,NIN,1
ALIAS-001139,corn and crab soup,Corn and crab soup,sup ngo cua,vi,non_diacritic,False,NIN,1
ALIAS-001140,chicken mushroom soup,Chicken mushroom soup,sup nam ga,vi,non_diacritic,False,NIN,1
ALIAS-001141,seafood soup,Seafood soup,sup hai san,vi,non_diacritic,False,NIN,1
ALIAS-001142,duck congee,Duck congee,chao vit,vi,non_diacritic,False,NIN,1
ALIAS-001143,freshwater clam congee,Freshwater clam congee,chao trai,vi,non_diacritic,False,NIN,1
ALIAS-001144,pork heart congee,Pork heart congee,chao tim,vi,non_diacritic,False,NIN,1
ALIAS-001145,minced pork congee,Minced pork congee,chao thit bam,vi,non_diacritic,False,NIN,1
ALIAS-001146,pork rib congee,Pork rib congee,chao suon,vi,non_diacritic,False,NIN,1
ALIAS-001147,pork brain congee,Pork brain congee,chao oc lon,vi,non_diacritic,False,NIN,1
ALIAS-001148,eel congee,Eel congee,chao luon,vi,non_diacritic,False,NIN,1
ALIAS-001149,pork offal congee,Pork offal congee,chao long,vi,non_diacritic,False,NIN,1
ALIAS-001150,chicken congee,Chicken congee,chao ga,vi,non_diacritic,False,NIN,1
ALIAS-001151,mung bean congee,Mung bean congee,chao do xanh,vi,non_diacritic,False,NIN,1
ALIAS-001152,black bean congee,Black bean congee,chao do den,vi,non_diacritic,False,NIN,1
ALIAS-001153,nutritious shrimp congee,Nutritious shrimp congee,chao dinh duong tom,vi,non_diacritic,False,NIN,1
ALIAS-001154,nutritious beef congee,Nutritious beef congee,chao dinh duong thit bo,vi,non_diacritic,False,NIN,1
ALIAS-001155,pigeon congee,Pigeon congee,chao chim cau,vi,non_diacritic,False,NIN,1
ALIAS-001156,pork kidney congee,Pork kidney congee,chao bau duc,vi,non_diacritic,False,NIN,1
ALIAS-001157,duck vermicelli soup,Duck vermicelli soup,bun vit,vi,non_diacritic,False,NIN,1
ALIAS-001158,hanoi-style chicken vermicelli soup,Hanoi-style chicken vermicelli soup,bun thang,vi,non_diacritic,False,NIN,1
ALIAS-001159,crab noodle soup with snails and tofu,Crab noodle soup with snails and tofu,"bun rieu cua, oc dau",vi,non_diacritic,False,NIN,1
ALIAS-001160,crab noodle soup,Crab noodle soup,bun rieu cua,vi,non_diacritic,False,NIN,1
ALIAS-001161,snail vermicelli soup,Snail vermicelli soup,bun oc,vi,non_diacritic,False,NIN,1
ALIAS-001162,vermicelli with spring rolls,Vermicelli with spring rolls,bun nem,vi,non_diacritic,False,NIN,1
ALIAS-001163,vermicelli with pork offal,Vermicelli with pork offal,bun long lon,vi,non_diacritic,False,NIN,1
ALIAS-001164,vermicelli with mock dog meat,Vermicelli with mock dog meat,bun gia cay,vi,non_diacritic,False,NIN,1
ALIAS-001165,"vermicelli with fried tofu, shrimp paste, and pork hock","Vermicelli with fried tofu, shrimp paste, and pork hock",bun dau mam tom thit chan gio,vi,non_diacritic,False,NIN,1
ALIAS-001166,vermicelli with fried tofu and shrimp paste,Vermicelli with fried tofu and shrimp paste,bun dau mam tom,vi,non_diacritic,False,NIN,1
ALIAS-001167,vermicelli soup with taro stem and pork hock,Vermicelli soup with taro stem and pork hock,bun doc mung thit chan gio,vi,non_diacritic,False,NIN,1
ALIAS-001168,vermicelli soup with taro stem and pork ribs,Vermicelli soup with taro stem and pork ribs,bun doc mung suon,vi,non_diacritic,False,NIN,1
ALIAS-001169,vermicelli soup with taro stem and pork meatballs,Vermicelli soup with taro stem and pork meatballs,bun doc mung moc,vi,non_diacritic,False,NIN,1
ALIAS-001170,grilled pork with vermicelli,Grilled pork with vermicelli,bun cha,vi,non_diacritic,False,NIN,1
ALIAS-001171,fish cake vermicelli soup,Fish cake vermicelli soup,bun cha ca,vi,non_diacritic,False,NIN,1
ALIAS-001172,fish vermicelli soup,Fish vermicelli soup,bun ca,vi,non_diacritic,False,NIN,1
ALIAS-001173,southern-style beef vermicelli,Southern-style beef vermicelli,bun bo nam bo,vi,non_diacritic,False,NIN,1
ALIAS-001174,hue-style beef noodle soup with pork hock,Hue-style beef noodle soup with pork hock,bun bo gio heo (hue),vi,non_diacritic,False,NIN,1
ALIAS-001175,mixed rice cracker noodles,Mixed rice cracker noodles,banh da tron,vi,non_diacritic,False,NIN,1
ALIAS-001176,rice cracker noodle soup with pork,Rice cracker noodle soup with pork,banh da nau thit,vi,non_diacritic,False,NIN,1
ALIAS-001177,thick noodle soup with pork,Thick noodle soup with pork,banh canh thit heo,vi,non_diacritic,False,NIN,1
ALIAS-001178,thick noodle soup with chicken,Thick noodle soup with chicken,banh canh thit ga,vi,non_diacritic,False,NIN,1
ALIAS-001179,thick noodle soup with perch,Thick noodle soup with perch,banh canh ca ro,vi,non_diacritic,False,NIN,1
ALIAS-001180,vegetable salad,Vegetable salad,salad rau cu,vi,non_diacritic,False,NIN,1
ALIAS-001181,mixed pork ear salad,Mixed pork ear salad,nom tai heo thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001182,water spinach salad,Water spinach salad,nom rau muong,vi,non_diacritic,False,NIN,1
ALIAS-001183,banana blossom and chicken salad,Banana blossom and chicken salad,nom hoa chuoi thit ga,vi,non_diacritic,False,NIN,1
ALIAS-001184,pork ear salad,Pork ear salad,nem tai,vi,non_diacritic,False,NIN,1
ALIAS-001185,grilled pork skewers,Grilled pork skewers,nem lui,vi,non_diacritic,False,NIN,1
ALIAS-001186,assorted pork platter,Assorted pork platter,lon met,vi,non_diacritic,False,NIN,1
ALIAS-001187,pickled scallions,Pickled scallions,kieu muoi,vi,non_diacritic,False,NIN,1
ALIAS-001188,pickled shallots,Pickled shallots,hanh cu muoi,vi,non_diacritic,False,NIN,1
ALIAS-001189,mango salad,Mango salad,goi xoai,vi,non_diacritic,False,NIN,1
ALIAS-001190,lotus stem salad,Lotus stem salad,goi ngo sen,vi,non_diacritic,False,NIN,1
ALIAS-001191,cucumber,Cucumber,dua chuot,vi,non_diacritic,False,NIN,1
ALIAS-001192,jicama,Jicama,cu dau,vi,non_diacritic,False,NIN,1
ALIAS-001193,pickled eggplant,Pickled eggplant,ca phao muoi,vi,non_diacritic,False,NIN,1
ALIAS-001194,raw tuna,Raw tuna,ca ngu song,vi,non_diacritic,False,NIN,1
ALIAS-001195,tomato,Tomato,ca chua,vi,non_diacritic,False,NIN,1
ALIAS-001196,beef meatballs,Beef meatballs,bo xiu mai,vi,non_diacritic,False,NIN,1
ALIAS-001197,beef wrapped in mustard greens,Beef wrapped in mustard greens,bo cuon la cai,vi,non_diacritic,False,NIN,1
ALIAS-001198,mixed rice paper rolls,Mixed rice paper rolls,banh da cuon thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001199,stir-fried kidneys with celery and garlic,Stir-fried kidneys with celery and garlic,tim bau duc xao can toi,vi,non_diacritic,False,NIN,1
ALIAS-001200,stir-fried chicken with lemongrass,Stir-fried chicken with lemongrass,thit ga xao sa,vi,non_diacritic,False,NIN,1
ALIAS-001201,stir-fried buffalo meat with water spinach,Stir-fried buffalo meat with water spinach,thit trau xao rau muong,vi,non_diacritic,False,NIN,1
ALIAS-001202,stir-fried pigeon with vietnamese coriander,Stir-fried pigeon with Vietnamese coriander,thit chim cau xao ram,vi,non_diacritic,False,NIN,1
ALIAS-001203,stir-fried beef with chayote,Stir-fried beef with chayote,thit bo xao su su,vi,non_diacritic,False,NIN,1
ALIAS-001204,stir-fried beef with mushrooms,Stir-fried beef with mushrooms,thit bo xao nam,vi,non_diacritic,False,NIN,1
ALIAS-001205,stir-fried beef with bamboo shoots,Stir-fried beef with bamboo shoots,thit bo xao mang,vi,non_diacritic,False,NIN,1
ALIAS-001206,shaking beef,Shaking beef,thit bo xao luc lac,vi,non_diacritic,False,NIN,1
ALIAS-001207,stir-fried beef with tonkin jasmine flowers,Stir-fried beef with Tonkin jasmine flowers,thit bo xao hoa thien ly,vi,non_diacritic,False,NIN,1
ALIAS-001208,stir-fried beef with onions and tomatoes,Stir-fried beef with onions and tomatoes,"thit bo xao hanh tay, ca chua",vi,non_diacritic,False,NIN,1
ALIAS-001209,stir-fried beef with green beans,Stir-fried beef with green beans,thit bo xao dau cove,vi,non_diacritic,False,NIN,1
ALIAS-001210,stir-fried beef with pineapple,Stir-fried beef with pineapple,thit bo xao dua,vi,non_diacritic,False,NIN,1
ALIAS-001211,stir-fried beef with celery and garlic,Stir-fried beef with celery and garlic,thit bo xao can toi,vi,non_diacritic,False,NIN,1
ALIAS-001212,sweet and sour ribs,Sweet and sour ribs,suon xao chua ngot,vi,non_diacritic,False,NIN,1
ALIAS-001213,stir-fried kohlrabi,Stir-fried kohlrabi,su hao xao,vi,non_diacritic,False,NIN,1
ALIAS-001214,stir-fried water spinach,Stir-fried water spinach,rau muong xao,vi,non_diacritic,False,NIN,1
ALIAS-001215,stir-fried sweet potato leaves with garlic,Stir-fried sweet potato leaves with garlic,rau khoai lang xao toi,vi,non_diacritic,False,NIN,1
ALIAS-001216,stir-fried watercress with garlic,Stir-fried watercress with garlic,rau cai xoong xao toi,vi,non_diacritic,False,NIN,1
ALIAS-001217,stir-fried broccoli stems with garlic,Stir-fried broccoli stems with garlic,rau cai ngong xao toi,vi,non_diacritic,False,NIN,1
ALIAS-001218,stir-fried chinese mustard greens,Stir-fried Chinese mustard greens,rau cai ngot xao,vi,non_diacritic,False,NIN,1
ALIAS-001219,stir-fried bok choy with mushrooms,Stir-fried bok choy with mushrooms,rau cai chip xao nam,vi,non_diacritic,False,NIN,1
ALIAS-001220,stir-fried cabbage,Stir-fried cabbage,rau cai bap xao,vi,non_diacritic,False,NIN,1
ALIAS-001221,stir-fried pumpkin leaves with garlic,Stir-fried pumpkin leaves with garlic,rau bi xao toi,vi,non_diacritic,False,NIN,1
ALIAS-001222,stir-fried red chili peppers,Stir-fried red chili peppers,ot do xao,vi,non_diacritic,False,NIN,1
ALIAS-001223,stir-fried chayote shoots,Stir-fried chayote shoots,ngon su su xao,vi,non_diacritic,False,NIN,1
ALIAS-001224,stir-fried bitter melon with eggs,Stir-fried bitter melon with eggs,muop dang xao trung,vi,non_diacritic,False,NIN,1
ALIAS-001225,stir-fried squid with mixed vegetables,Stir-fried squid with mixed vegetables,muc xao thap cam,vi,non_diacritic,False,NIN,1
ALIAS-001226,stir-fried squid with pineapple,Stir-fried squid with pineapple,muc xao dua,vi,non_diacritic,False,NIN,1
ALIAS-001227,stir-fried squid with pickled mustard greens,Stir-fried squid with pickled mustard greens,muc xao dua,vi,non_diacritic,False,NIN,1
ALIAS-001228,stir-fried eel with lemongrass and chili,Stir-fried eel with lemongrass and chili,luon xao sa ot,vi,non_diacritic,False,NIN,1
ALIAS-001229,stir-fried pork intestines with pickled mustard greens,Stir-fried pork intestines with pickled mustard greens,long xao dua,vi,non_diacritic,False,NIN,1
ALIAS-001230,stir-fried chicken intestines with loofah and bean sprouts,Stir-fried chicken intestines with loofah and bean sprouts,"long ga xao muop, gia",vi,non_diacritic,False,NIN,1
ALIAS-001231,stir-fried potato,Stir-fried potato,khoai tay xao,vi,non_diacritic,False,NIN,1
ALIAS-001232,stir-fried liver with bean sprouts,Stir-fried liver with bean sprouts,gan xao gia,vi,non_diacritic,False,NIN,1
ALIAS-001233,frog stir-fried with bamboo shoots,Frog stir-fried with bamboo shoots,ech xao mang,vi,non_diacritic,False,NIN,1
ALIAS-001234,stir-fried green beans,Stir-fried green beans,dau cove xao,vi,non_diacritic,False,NIN,1
ALIAS-001235,stir-fried radish with eggs,Stir-fried radish with eggs,cu cai xao trung,vi,non_diacritic,False,NIN,1
ALIAS-001236,stir-fried radish,Stir-fried radish,cu cai xao,vi,non_diacritic,False,NIN,1
ALIAS-001237,stir-fried winter melon,Stir-fried winter melon,bi xanh xao,vi,non_diacritic,False,NIN,1
ALIAS-001238,stir-fried pumpkin,Stir-fried pumpkin,bi do xao,vi,non_diacritic,False,NIN,1
ALIAS-001239,veal stir-fried with lemongrass and chili,Veal stir-fried with lemongrass and chili,be xao sa ot,vi,non_diacritic,False,NIN,1
ALIAS-001240,stir-fried duck,Stir-fried duck,vit rang,vi,non_diacritic,False,NIN,1
ALIAS-001241,stir-fried freshwater shrimp,Stir-fried freshwater shrimp,tom dong rang,vi,non_diacritic,False,NIN,1
ALIAS-001242,stir-fried sea shrimp,Stir-fried sea shrimp,tom bien rang,vi,non_diacritic,False,NIN,1
ALIAS-001243,crispy caramelized pork belly,Crispy caramelized pork belly,thit lon ba chi rang chay canh,vi,non_diacritic,False,NIN,1
ALIAS-001244,stir-fried silkworm pupae with kaffir lime leaves,Stir-fried silkworm pupae with kaffir lime leaves,nhong rang la chanh,vi,non_diacritic,False,NIN,1
ALIAS-001245,stir-fried freshwater crab,Stir-fried freshwater crab,cua dong rang,vi,non_diacritic,False,NIN,1
ALIAS-001246,fried omelette with pork,Fried omelette with pork,trung duc thit ran,vi,non_diacritic,False,NIN,1
ALIAS-001247,battered fried loach fish,Battered fried loach fish,trach tam bot chien,vi,non_diacritic,False,NIN,1
ALIAS-001248,shrimp in tomato sauce,Shrimp in tomato sauce,tom sot ca chua,vi,non_diacritic,False,NIN,1
ALIAS-001249,battered fried shrimp,Battered fried shrimp,tom lan bot chien,vi,non_diacritic,False,NIN,1
ALIAS-001250,fried shrimp,Fried shrimp,tom chien,vi,non_diacritic,False,NIN,1
ALIAS-001251,char siu pork,Char siu pork,thit lon xa xiu,vi,non_diacritic,False,NIN,1
ALIAS-001252,fried pork,Fried pork,thit lon ran,vi,non_diacritic,False,NIN,1
ALIAS-001253,breaded fried pork,Breaded fried pork,thit lon chien xu,vi,non_diacritic,False,NIN,1
ALIAS-001254,fried minced pork balls,Fried minced pork balls,thit lon bam vien ran,vi,non_diacritic,False,NIN,1
ALIAS-001255,battered fried frog meat,Battered fried frog meat,thit ech tam bot chien,vi,non_diacritic,False,NIN,1
ALIAS-001256,beef steak with french fries,Beef steak with French fries,thit bo bit tet khoai tay chien,vi,non_diacritic,False,NIN,1
ALIAS-001257,fried pork ribs,Fried pork ribs,suon lon ran,vi,non_diacritic,False,NIN,1
ALIAS-001258,fried corn,Fried corn,ngo chien,vi,non_diacritic,False,NIN,1
