source,source_id,name_vi,name_en,category,category_en,nang_luong_kcal,chat_dam_g,chat_beo_g,chat_bot_duong_g,vitamin_a_mcg,beta_carotene_mcg,vitamin_c_mg,calcium_mg,iron_mg,zinc_mg,sodium_mg,cholesterol_mg,magnesium_mg,transfat_mg,canonical_name_en,alias_vi,source_priority,match_type,confidence_score,canonical_key,is_estimated,tags
VDD,15073,Xôi xéo,"Sticky rice with mungbean paste, cooked",Thức ăn truyền thống,Traditional food,254.0,4.3,3.7,50.9,0.0,0.0,0.0,27.5,0.4,0.88,0.0,0.0,0.0,0.0,"Sticky rice with mungbean paste, cooked",Xôi xéo,1,crawled,1.0,sticky_rice_with_mungbean_paste_cooked,False,role_carb
VDD,15074,Muối vừng,,Thức ăn truyền thống,Traditional food,1.0,18.11,32.65,13.77,0.0,0.0,0.0,534.56,4.59,2.79,13785.2,0.0,0.0,0.0,,Muối vừng,1,crawled,1.0,muoi_vung,False,
VDD,15075,Cháo dinh dưỡng thịt bò,,Thức ăn truyền thống,Traditional food,47.0,1.84,1.5,6.63,0.0,0.0,0.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,,Cháo dinh dưỡng thịt bò,1,crawled,1.0,chao_dinh_duong_thit_bo,False,"allergen_beef,clean_protein,role_protein"
VDD,15076,Cháo dinh dưỡng tôm,,Thức ăn truyền thống,Traditional food,47.0,1.84,1.5,6.63,0.0,0.0,0.0,13.71,0.0,0.0,0.0,0.0,0.0,0.0,,Cháo dinh dưỡng tôm,1,crawled,1.0,chao_dinh_duong_tom,False,"allergen_seafood,clean_protein,role_protein"
VDD,15077,Bánh dày,,Thức ăn truyền thống,Traditional food,156.0,3.3,3.1,28.71,0.0,0.0,0.0,12.2,0.78,0.32,0.0,0.0,0.0,0.0,,Bánh dày,1,crawled,1.0,banh_day,False,
VDD,15078,Xôi đỗ đen,,Thức ăn truyền thống,Traditional food,230.0,5.5,0.4,51.0,0.0,0.0,0.0,109.9,0.0,0.0,0.0,0.0,0.0,0.0,,Xôi đỗ đen,1,crawled,1.0,xoi_o_en,False,
VDD,2001,"Củ ấu, tươi","Water caltrop, buffalo nut, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,3.6,0.5,25.0,0.42,5.0,5.0,9.0,0.7,0.0,0.0,0.0,0.0,0.0,"Water caltrop, buffalo nut, root, raw","Củ ấu, tươi",1,crawled,1.0,water_caltrop_buffalo_nut_root_raw,False,
VDD,2002,"Củ cái, tươi","Winged yam, purple yam, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,134.0,3.1,0.12,30.18,6.92,83.0,1.0,20.0,2.9,11.0,12.0,0.0,20.0,0.0,"Winged yam, purple yam, root, raw","Củ cái, tươi",1,crawled,1.0,winged_yam_purple_yam_root_raw,False,
VDD,2003,"Củ dong, tươi","Arrow root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,129.0,1.4,0.0,30.8,0.0,0.0,0.0,42.0,0.0,0.0,73.0,0.0,46.0,0.0,"Arrow root, raw","Củ dong, tươi",1,crawled,1.0,arrow_root_raw,False,
VDD,2003002,Củ dong luộc,"Arrow root, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,131.0,1.43,0.0,31.43,0.0,0.0,0.0,42.86,0.0,0.0,74.49,0.0,46.94,0.0,"Arrow root, boiled",Củ dong luộc,1,crawled,1.0,arrow_root_boiled,False,
VDD,2004,"Củ sắn, tươi","Cassava, root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,158.0,1.1,0.2,37.9,0.67,8.0,34.0,25.0,1.2,0.0,2.0,0.0,4.0,0.0,"Cassava, root, raw","Củ sắn, tươi",1,crawled,1.0,cassava_root_raw,False,
VDD,2004014,Củ sắn nướng,"Cassava (manioc), roasted",Khoai củ và sản phẩm chế biến,Tubers and processed products,216.0,1.51,0.27,51.92,0.91,10.96,46.58,34.25,1.64,0.0,2.74,0.0,5.48,0.0,"Cassava (manioc), roasted",Củ sắn nướng,1,crawled,1.0,cassava_manioc_roasted,False,
VDD,2005,"Củ sắn dây, tươi","Kudzu root, Japanese arrowroot",Khoai củ và sản phẩm chế biến,Tubers and processed products,156.0,1.6,0.1,37.2,0.0,0.0,0.0,28.0,0.2,0.0,0.0,0.0,0.0,0.0,"Kudzu root, Japanese arrowroot","Củ sắn dây, tươi",1,crawled,1.0,kudzu_root_japanese_arrowroot,False,
VDD,2005002,"Củ sắn dây, luộc","Kudzu root (Japanese arrowroot), boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,152.0,1.55,0.1,36.12,0.0,0.0,0.0,27.18,0.19,0.0,0.0,0.0,0.0,0.0,"Kudzu root (Japanese arrowroot), boiled","Củ sắn dây, luộc",1,crawled,1.0,kudzu_root_japanese_arrowroot_boiled,False,
VDD,2006,"Củ súng, bóc vỏ, khô","Tropical water lilies root, peeled, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,359.0,16.1,0.5,72.6,0.0,0.0,0.0,100.0,0.2,0.0,0.0,0.0,0.0,0.0,"Tropical water lilies root, peeled, dried","Củ súng, bóc vỏ, khô",1,crawled,1.0,tropical_water_lilies_root_peeled_dried,False,is_dried
VDD,2007,"Củ từ, tươi","Lesser Yam, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,97.0,1.5,0.0,22.7,0.0,0.0,2.0,28.0,0.2,0.0,71.0,0.0,28.0,0.0,"Lesser Yam, raw","Củ từ, tươi",1,crawled,1.0,lesser_yam_raw,False,
VDD,2007002,Củ từ luộc,"Lesser Yam, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,99.0,1.53,0.0,23.16,0.0,0.0,2.04,28.57,0.2,0.0,72.45,0.0,28.57,0.0,"Lesser Yam, boiled",Củ từ luộc,1,crawled,1.0,lesser_yam_boiled,False,
VDD,2008,"Khoai lang, tươi","Sweet potato, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,124.0,0.8,0.2,29.8,12.5,150.0,23.0,34.0,1.0,0.2,31.0,0.0,201.0,0.0,"Sweet potato, raw","Khoai lang, tươi",1,crawled,1.0,sweet_potato_raw,False,role_carb
VDD,2008002,"Khoai lang, luộc","Sweet potato, boiled ",Khoai củ và sản phẩm chế biến,Tubers and processed products,122.0,0.78,0.2,29.22,12.25,147.06,22.55,33.33,0.98,0.2,30.39,0.0,197.06,0.0,"Sweet potato, boiled ","Khoai lang, luộc",1,crawled,1.0,sweet_potato_boiled,False,role_carb
VDD,2008014,"Khoai lang, nướng ","Sweet potato, roasted",Khoai củ và sản phẩm chế biến,Tubers and processed products,170.0,1.1,0.27,40.82,17.12,205.48,31.51,46.58,1.37,0.27,42.47,0.0,275.34,0.0,"Sweet potato, roasted","Khoai lang, nướng ",1,crawled,1.0,sweet_potato_roasted,False,role_carb
VDD,2009,"Khoai lang nghệ, tươi","Sweet potato, yellow, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,1.2,0.3,27.9,122.5,1470.0,30.0,36.0,0.9,0.0,350.0,0.0,68.0,0.0,"Sweet potato, yellow, raw","Khoai lang nghệ, tươi",1,crawled,1.0,sweet_potato_yellow_raw,False,role_carb
VDD,2010,"Khoai môn, tươi","Taro, Indian taro, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,113.0,1.5,0.2,26.4,0.0,0.0,4.0,44.0,0.8,0.0,0.0,0.0,0.0,0.0,"Taro, Indian taro, raw","Khoai môn, tươi",1,crawled,1.0,taro_indian_taro_raw,False,
VDD,2011,"Khoai nước, tươi","Water taro, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,106.0,1.0,0.1,25.3,0.0,0.0,3.0,52.0,0.2,0.0,0.0,0.0,0.0,0.0,"Water taro, raw","Khoai nước, tươi",1,crawled,1.0,water_taro_raw,False,
VDD,2012,"Khoai riềng, tươi","Edible canna, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,114.0,0.8,0.0,27.6,0.0,0.0,0.0,64.0,1.7,0.0,0.0,0.0,0.0,0.0,"Edible canna, raw","Khoai riềng, tươi",1,crawled,1.0,edible_canna_raw,False,
VDD,2012002,Khoai riềng luộc,"Edible canna, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,116.0,0.82,0.0,28.16,0.0,0.0,0.0,65.31,1.73,0.0,0.0,0.0,0.0,0.0,"Edible canna, boiled",Khoai riềng luộc,1,crawled,1.0,edible_canna_boiled,False,
VDD,2013,"Khoai sọ, tươi","Taro tuber, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,119.0,1.8,0.1,27.7,3.75,35.0,4.0,45.0,1.5,0.0,10.0,0.0,33.0,0.0,"Taro tuber, raw","Khoai sọ, tươi",1,crawled,1.0,taro_tuber_raw,False,
VDD,2013002,"Khoai sọ, luộc","Taro tuber, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,121.0,1.84,0.1,28.27,3.83,35.71,4.08,45.92,1.53,0.0,10.2,0.0,33.67,0.0,"Taro tuber, boiled","Khoai sọ, luộc",1,crawled,1.0,taro_tuber_boiled,False,
VDD,2014,"Khoai tây, tươi","Potato, white, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,96.0,2.0,0.07,21.93,0.42,5.0,10.0,10.0,1.2,0.3,7.0,0.0,32.0,0.0,"Potato, white, raw","Khoai tây, tươi",1,crawled,1.0,potato_white_raw,False,role_carb
VDD,2014002,"Khoai tây, luộc","Potato (white), boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,104.0,2.17,0.05,23.91,0.45,5.43,10.87,10.87,1.3,0.33,7.61,0.0,34.78,0.0,"Potato (white), boiled","Khoai tây, luộc",1,crawled,1.0,potato_white_boiled,False,role_carb
VDD,2015,"Miến dong, khô","Vermicelli from arrow root, raw",Khoai củ và sản phẩm chế biến,Tubers and processed products,338.0,0.6,0.1,83.7,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,"Vermicelli from arrow root, raw","Miến dong, khô",1,crawled,1.0,vermicelli_from_arrow_root_raw,False,is_dried
VDD,2016,Bột dong lọc,Arrow root flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.6,0.0,85.2,0.0,0.0,0.0,37.0,1.7,0.0,0.0,0.0,0.0,0.0,Arrow root flour,Bột dong lọc,1,crawled,1.0,arrow_root_flour,False,is_powder
VDD,2017,Bột khoai lang,Sweet potato flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,341.0,2.2,0.5,81.8,0.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,Sweet potato flour,Bột khoai lang,1,crawled,1.0,sweet_potato_flour,False,"is_powder,role_carb"
VDD,2018,Bột khoai riềng (bột đao),Edible canna flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.2,0.0,85.6,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Edible canna flour,Bột khoai riềng (bột đao),1,crawled,1.0,edible_canna_flour,False,is_powder
VDD,2019,Bột khoai tây (lọc),White potato flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,346.0,1.0,0.25,84.85,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,White potato flour,Bột khoai tây (lọc),1,crawled,1.0,white_potato_flour,False,"is_powder,role_carb"
VDD,2020,Bột sắn,Cassava flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,341.0,2.4,0.5,81.8,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,Cassava flour,Bột sắn,1,crawled,1.0,cassava_flour,False,is_powder
VDD,2021,Bột sắn dây,Kudzu root flour,Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,0.7,0.0,85.1,0.0,0.0,0.0,18.0,1.5,0.0,0.0,0.0,0.0,0.0,Kudzu root flour,Bột sắn dây,1,crawled,1.0,kudzu_root_flour,False,is_powder
VDD,2022,"Khoai lang, khô","Sweet potato, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,348.0,2.2,0.5,83.6,34.77,417.19,0.0,94.56,2.78,0.56,86.22,0.0,559.03,0.0,"Sweet potato, dried","Khoai lang, khô",1,crawled,1.0,sweet_potato_dried,False,"is_dried,role_carb"
VDD,2023,"Khoai tây, khô","White potato, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,343.0,6.6,0.3,78.5,1.48,17.8,0.0,37.0,4.3,1.07,24.92,0.0,113.92,0.0,"White potato, dried","Khoai tây, khô",1,crawled,1.0,white_potato_dried,False,"is_dried,role_carb"
VDD,2024,"Khoai tây lát, chiên","Potato crisp, fried",Khoai củ và sản phẩm chế biến,Tubers and processed products,550.0,2.2,35.4,55.6,0.0,0.0,1.0,37.0,2.1,0.0,0.0,0.0,0.0,0.0,"Potato crisp, fried","Khoai tây lát, chiên",1,crawled,1.0,potato_crisp_fried,False,role_carb
VDD,2025,"Sắn, củ, khô","Cassava, dried",Khoai củ và sản phẩm chế biến,Tubers and processed products,352.0,3.0,0.7,83.3,0.0,0.0,0.0,96.0,7.9,0.0,0.0,0.0,0.0,0.0,"Cassava, dried","Sắn, củ, khô",1,crawled,1.0,cassava_dried,False,is_dried
VDD,2026,Trân châu sắn,Tapioca,Khoai củ và sản phẩm chế biến,Tubers and processed products,344.0,1.0,0.0,84.9,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,Tapioca,Trân châu sắn,1,crawled,1.0,tapioca,False,
VDD,2026002,Trân châu sắn luộc ,"Tapioca, boiled",Khoai củ và sản phẩm chế biến,Tubers and processed products,344.0,1.0,0.0,84.9,0.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,"Tapioca, boiled",Trân châu sắn luộc ,1,crawled,1.0,tapioca_boiled,False,
VDD,3001,"Cùi dừa già, tươi","Coconut meat, mature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",385.0,4.8,36.0,10.4,0.0,0.0,2.0,30.0,30.0,5.0,7.0,0.0,160.0,0.0,"Coconut meat, mature, raw","Cùi dừa già, tươi",1,crawled,1.0,coconut_meat_mature_raw,False,role_fiber
VDD,3002,"Cùi dừa non, tươi","Coconut meat, immature, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",54.0,3.5,1.7,6.1,0.0,0.0,6.0,4.0,1.0,0.0,141.0,0.0,74.0,0.0,"Coconut meat, immature, raw","Cùi dừa non, tươi",1,crawled,1.0,coconut_meat_immature_raw,False,role_fiber
VDD,3003,"Đậu cô ve, hạt, khô","Common bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",335.0,21.8,1.6,58.4,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,"Common bean, seed, dried","Đậu cô ve, hạt, khô",1,crawled,1.0,common_bean_seed_dried,False,"is_dried,role_fiber"
VDD,3004,"Đậu đen, hạt, khô","Black bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",341.0,24.2,1.7,57.3,2.5,30.0,3.0,56.0,6.1,0.0,0.0,0.0,0.0,0.0,"Black bean, seed, dried","Đậu đen, hạt, khô",1,crawled,1.0,black_bean_seed_dried,False,"is_dried,role_fiber"
VDD,3005,"Đậu đũa, hạt, khô","Yardlong bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",338.0,23.7,2.0,56.2,0.83,10.0,1.0,110.0,6.5,0.0,0.0,0.0,0.0,0.0,"Yardlong bean, seed, dried","Đậu đũa, hạt, khô",1,crawled,1.0,yardlong_bean_seed_dried,False,"is_dried,role_fiber"
VDD,3006,"Đậu Hà lan, hạt, khô","Field peas, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",342.0,22.2,1.4,60.1,5.83,70.0,2.0,57.0,4.4,4.0,9.0,0.0,145.0,0.0,"Field peas, seed, dried","Đậu Hà lan, hạt, khô",1,crawled,1.0,field_peas_seed_dried,False,"is_dried,role_fiber"
VDD,3007,"Đậu tương, đậu nành, hạt khô","Soybean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",418.0,34.0,18.4,29.1,2.5,30.0,4.0,165.0,11.0,3.8,2.0,0.0,236.0,0.0,"Soybean, seed, dried","Đậu tương, đậu nành, hạt khô",1,crawled,1.0,soybean_seed_dried,False,"allergen_soy,is_dried,role_fiber"
VDD,3008,"Đậu trắng (đậu tây), hạt, khô","Kidney bean, white bean, seed, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",341.0,23.2,2.1,57.4,0.83,10.0,3.0,160.0,6.8,0.0,0.0,0.0,0.0,0.0,"Kidney bean, white bean, seed, dried","Đậu trắng (đậu tây), hạt, khô",1,crawled,1.0,kidney_bean_white_bean_seed_dried,False,"is_dried,role_fiber"
VDD,3009,"Đậu trứng cuốc, hạt, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",340.0,25.8,2.0,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Đậu trứng cuốc, hạt, khô",1,crawled,1.0,au_trung_cuoc_hat_kho,False,"allergen_egg,is_dried,role_fiber,role_protein"
VDD,3010,"Đậu xanh (đậu tắt), hạt, khô",Mungo bean,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",346.0,23.4,2.4,57.8,2.5,30.0,4.0,64.0,4.8,1.1,6.0,0.0,270.0,0.0,Mungo bean,"Đậu xanh (đậu tắt), hạt, khô",1,crawled,1.0,mungo_bean,False,"is_dried,role_fiber"
VDD,3011,"Hạt dẻ to, khô","Chestnut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",652.0,18.0,59.0,12.2,0.83,10.0,3.0,61.0,2.3,0.0,0.0,0.0,0.0,0.0,"Chestnut, dried","Hạt dẻ to, khô",1,crawled,1.0,chestnut_dried,False,"is_dried,role_fiber"
VDD,3012,"Hạt dẻ to, tươi","Chestnut, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",223.0,4.2,1.11,49.07,0.0,0.0,36.0,18.0,1.41,0.87,3.0,0.0,84.0,0.0,"Chestnut, fresh","Hạt dẻ to, tươi",1,crawled,1.0,chestnut_fresh,False,role_fiber
VDD,3013,"Hạt dẻ, khô","Chestnut, small, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",363.0,6.82,1.81,79.76,0.0,0.0,58.5,29.0,2.29,1.41,5.0,0.0,137.0,0.0,"Chestnut, small, dried","Hạt dẻ, khô",1,crawled,1.0,chestnut_small_dried,False,"is_dried,role_fiber"
VDD,3014,"Hạt đen, khô",,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",486.0,17.3,29.0,39.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Hạt đen, khô",1,crawled,1.0,hat_en_kho,False,"is_dried,role_fiber"
VDD,3015,"Hạt điều, khô ","Cashew nut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",608.0,18.4,46.3,29.3,0.42,5.0,1.0,28.0,3.6,5.78,12.0,0.0,292.0,0.0,"Cashew nut, dried","Hạt điều, khô ",1,crawled,1.0,cashew_nut_dried,False,"is_dried,role_fiber"
VDD,3016,"Hạt mít, tươi","Jack fruit, seed, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",166.0,0.7,1.1,38.3,0.0,0.0,0.0,46.0,3.4,0.0,0.0,0.0,0.0,0.0,"Jack fruit, seed, raw","Hạt mít, tươi",1,crawled,1.0,jack_fruit_seed_raw,False,role_fiber
VDD,3017,"Lạc hạt, khô","Peanut, dried","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",583.0,27.5,44.5,18.0,0.83,10.0,0.8,68.0,2.2,1.9,4.0,0.0,185.0,0.0,"Peanut, dried","Lạc hạt, khô",1,crawled,1.0,peanut_dried,False,"allergen_peanut,is_dried,role_fiber"
VDD,3017011,Lạc rang dầu,,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",1.0,0.0,44.5,18.0,0.83,10.0,0.6,68.0,2.2,1.9,4.0,0.0,185.0,0.0,,Lạc rang dầu,1,crawled,1.0,lac_rang_dau,False,"allergen_peanut,role_fiber"
VDD,3018,"Quả cọ, tươi","Palm fruit, fresh","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",192.0,2.3,13.4,15.6,3.42,41.0,8.0,38.0,0.2,3.0,11.26,0.0,8.04,0.0,"Palm fruit, fresh","Quả cọ, tươi",1,crawled,1.0,palm_fruit_fresh,False,role_fiber
VDD,3019,"Quả đại hái, tươi","Hodgsonia fruit, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",440.0,20.0,38.0,4.6,0.0,0.0,0.0,66.0,3.1,0.0,0.0,0.0,0.0,0.0,"Hodgsonia fruit, raw","Quả đại hái, tươi",1,crawled,1.0,hodgsonia_fruit_raw,False,role_fiber
VDD,3020,"Vừng (đen, trắng), hạt, khô","Sesame seeds, dried, black or white","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",582.0,20.1,46.4,21.1,1.25,15.0,0.0,975.0,14.55,7.75,11.0,0.0,351.0,0.0,"Sesame seeds, dried, black or white","Vừng (đen, trắng), hạt, khô",1,crawled,1.0,sesame_seeds_dried_black_or_white,False,"is_dried,role_fiber"
VDD,3020011,Vừng rang,Sesame seed (stirred),"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",607.0,20.94,48.33,21.98,1.3,15.63,0.0,1015.63,15.16,8.07,11.46,0.0,365.63,0.0,Sesame seed (stirred),Vừng rang,1,crawled,1.0,sesame_seed_stirred,False,role_fiber
VDD,3021,"Bột đậu tương, đã loại béo","Soyflour, defatted","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",331.0,49.0,1.0,31.5,2.92,35.0,0.0,247.0,7.6,2.46,20.0,0.0,290.0,0.0,"Soyflour, defatted","Bột đậu tương, đã loại béo",1,crawled,1.0,soyflour_defatted,False,"is_powder,role_fiber"
VDD,3022,"Bột đậu tương, rang chín","Soybeans, roasted,  flour","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",428.0,41.0,18.0,25.4,0.0,0.0,0.0,189.0,7.5,0.0,0.0,0.0,0.0,0.0,"Soybeans, roasted,  flour","Bột đậu tương, rang chín",1,crawled,1.0,soybeans_roasted_flour,False,"is_powder,role_fiber"
VDD,3023,Bột đậu xanh,Mungo bean flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",363.0,24.6,2.5,60.4,0.0,0.0,4.19,50.0,5.0,1.15,6.28,0.0,283.0,0.0,Mungo bean flour,Bột đậu xanh,1,crawled,1.0,mungo_bean_flour,False,"is_powder,role_fiber"
VDD,3024,Bột lạc,Peanut flour,"Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",583.0,27.5,45.0,17.1,0.82,9.84,0.0,80.0,3.0,1.87,3.94,0.0,182.0,0.0,Peanut flour,Bột lạc,1,crawled,1.0,peanut_flour,False,"allergen_peanut,is_powder,role_fiber"
VDD,3025,"Đậu phụ, sống","Tofu, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",97.0,10.9,5.4,1.1,0.0,0.0,0.1,24.0,2.2,0.8,7.0,0.0,30.0,0.0,"Tofu, raw","Đậu phụ, sống",1,crawled,1.0,tofu_raw,False,"allergen_soy,role_fiber"
VDD,3025002,Đậu phụ luộc,"Tofu, boiled ","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",98.0,11.01,5.45,1.11,0.0,0.0,0.1,24.24,2.22,0.81,7.07,0.0,30.3,0.0,"Tofu, boiled ",Đậu phụ luộc,1,crawled,1.0,tofu_boiled,False,"allergen_soy,role_fiber"
VDD,3026,"Đậu phụ chúc, sống","Tofu skin, yuba, bean curd skin, bean curd sheet, raw","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",415.0,50.2,20.8,6.8,0.0,0.0,0.0,325.0,10.8,0.0,0.0,0.0,0.0,0.0,"Tofu skin, yuba, bean curd skin, bean curd sheet, raw","Đậu phụ chúc, sống",1,crawled,1.0,tofu_skin_yuba_bean_curd_skin_bean_curd_sheet_raw,False,"allergen_soy,role_fiber"
VDD,3027,"Đậu phụ, nướng","Tofu, grilled","Hạt, quả giàu đạm, béo và sản phẩm chế biến","Seeds, fruits rich in protein, fat and processed products",116.0,13.4,6.4,1.3,0.0,0.0,0.0,370.0,4.7,0.0,0.0,0.0,0.0,0.0,"Tofu, grilled","Đậu phụ, nướng",1,crawled,1.0,tofu_grilled,False,"allergen_soy,role_fiber"
